TransactionID,Amount,Time,Location,Device,Class
75161,561.97,3777,London,Mobile,0
24400,902.65,4508,New York,Desktop,0
47704,266.02,12654,Tokyo,Desktop,0
83805,601.19,14339,Berlin,Tablet,0
60097,962.51,63899,Mumbai,Tablet,0
73644,125.94,74697,Berlin,Tablet,0
30847,579.84,50257,Tokyo,Tablet,0
8525,542.04,30592,New York,Tablet,1
67639,410.22,86073,New York,Mobile,0
42323,597.28,86199,London,Mobile,0
74035,638.2,44750,New York,Tablet,0
15523,370.3,61193,Mumbai,Desktop,0
36660,45.82,18352,Tokyo,Desktop,0
13845,432.02,84879,London,Tablet,0
22415,951.12,19762,Tokyo,Mobile,0
1996,660.39,2807,Mumbai,Mobile,1
27529,439.44,62639,New York,Mobile,0
60262,604.46,14867,Tokyo,Tablet,0
97496,955.82,3320,Tokyo,Mobile,0
85351,812.34,2741,New York,Mobile,0
54556,914.14,42204,Mumbai,Tablet,0
43555,88.25,25459,London,Mobile,0
55798,575.85,9651,Tokyo,Mobile,0
87213,703.42,65222,New York,Desktop,0
24436,105.28,46881,Mumbai,Desktop,0
28835,655.62,55573,London,Desktop,0
98422,887.93,71903,London,Desktop,0
57200,415.06,35706,New York,Tablet,0
70462,185.15,76825,Berlin,Mobile,0
37744,725.5,74757,New York,Tablet,0
56175,904.84,65581,Mumbai,Mobile,0
43627,870.56,59276,London,Tablet,0
9423,587.17,31511,New York,Desktop,1
2979,706.66,40482,New York,Desktop,1
69110,602.66,46524,London,Mobile,0
72909,35.35,78645,London,Desktop,0
68127,40.83,47189,Mumbai,Tablet,0
70115,354.39,47402,New York,Tablet,0
1116,584.29,20240,Mumbai,Mobile,1
45784,551.68,36823,London,Tablet,0
3089,587.1,833,Tokyo,Desktop,1
46554,258.93,5087,Tokyo,Desktop,0
69003,307.51,49578,Berlin,Mobile,0
4262,884.44,47766,Berlin,Tablet,1
19334,903.09,46331,New York,Tablet,0
23556,660.3,17431,Tokyo,Tablet,0
18800,978.22,16135,Mumbai,Tablet,0
23773,613.26,41618,Mumbai,Tablet,0
70766,609.96,12087,Tokyo,Tablet,0
78799,953.45,36777,Berlin,Tablet,0
86929,98.62,71329,London,Desktop,0
64515,54.06,12987,Mumbai,Desktop,0
90615,537.74,55358,New York,Tablet,0
95925,475.36,41748,New York,Mobile,0
51691,917.43,46197,Berlin,Mobile,0
21768,776.97,22941,Tokyo,Tablet,0
14962,771.05,28300,London,Desktop,0
25412,419.93,22360,Mumbai,Desktop,0
14482,566.18,65552,Berlin,Desktop,0
7026,498.41,22455,London,Desktop,1
55660,491.32,39922,Berlin,Mobile,0
800,923.27,11810,Mumbai,Desktop,1
66268,188.64,22152,Tokyo,Mobile,0
428,888.83,44269,Mumbai,Desktop,1
42680,418.66,34966,Tokyo,Desktop,0
93939,640.9,5294,New York,Mobile,0
82666,910.77,53139,London,Mobile,0
90148,342.86,83000,Tokyo,Tablet,0
17274,368.84,74913,Berlin,Mobile,0
11883,178.03,43057,Berlin,Tablet,0
27115,933.29,79345,Tokyo,Mobile,0
79721,558.51,75482,Tokyo,Mobile,0
95090,720.29,70179,Tokyo,Tablet,0
94884,677.43,81551,London,Tablet,0
1392,82.76,53773,Tokyo,Tablet,1
33002,313.13,73737,Mumbai,Mobile,0
90305,280.13,86217,Berlin,Mobile,0
76453,163.17,53232,New York,Desktop,0
77035,361.66,44168,Mumbai,Desktop,0
7635,670.68,8778,Tokyo,Tablet,1
29992,779.3,28012,Berlin,Mobile,0
19516,685.58,570,London,Tablet,0
30991,203.66,22549,Mumbai,Mobile,0
31018,442.96,68818,London,Mobile,0
64681,956.21,39914,London,Tablet,0
28461,423.76,23945,New York,Desktop,0
89899,966.07,11551,New York,Mobile,0
39219,567.15,79905,Mumbai,Desktop,0
72960,114.86,52695,London,Tablet,0
97184,383.2,73772,Berlin,Desktop,0
82637,510.89,70702,New York,Tablet,0
4024,827.8,52100,New York,Mobile,1
44707,452.74,21141,Berlin,Tablet,0
54797,247.23,61398,New York,Desktop,0
89825,89.78,29232,Tokyo,Tablet,0
83662,972.51,78540,New York,Mobile,0
61822,787.53,49814,Tokyo,Desktop,0
54673,822.59,16835,Berlin,Tablet,0
91982,320.92,18977,Tokyo,Desktop,0
72421,143.18,65534,Mumbai,Desktop,0
46979,511.14,53698,New York,Mobile,0
12289,90.58,22615,Tokyo,Mobile,0
56495,580.46,11813,Tokyo,Tablet,0
17574,117.79,15634,Berlin,Desktop,0
73439,358.78,42546,Berlin,Tablet,0
58482,815.84,73041,Mumbai,Tablet,0
23124,212.54,77994,Tokyo,Mobile,0
93118,732.79,80227,New York,Mobile,0
75588,507.79,35104,Mumbai,Tablet,0
3884,228.24,18315,Mumbai,Desktop,1
37181,61.35,21891,London,Tablet,0
67851,954.82,48727,Mumbai,Tablet,0
12835,307.59,85705,Tokyo,Desktop,0
75852,460.07,64182,London,Mobile,0
42846,960.3,42597,Berlin,Mobile,0
18403,986.24,36129,Tokyo,Desktop,0
40181,310.8,69844,Berlin,Tablet,0
566,594.02,78573,London,Mobile,1
41834,778.43,7160,Tokyo,Tablet,0
75431,260.85,74986,New York,Desktop,0
4834,164.22,85905,Mumbai,Mobile,1
89413,809.27,22393,Mumbai,Mobile,0
88594,965.0,26311,Berlin,Mobile,0
13419,880.2,10124,London,Tablet,0
68961,415.92,30614,Berlin,Tablet,0
58242,16.19,72897,Berlin,Desktop,0
63356,850.2,40422,Berlin,Tablet,0
29755,776.99,79079,London,Desktop,0
67429,736.62,83436,Tokyo,Desktop,0
86241,919.13,84064,New York,Desktop,0
75154,153.81,8770,Berlin,Desktop,0
5948,17.02,34032,Berlin,Mobile,1
99671,748.27,41390,New York,Desktop,0
98998,26.77,42705,London,Tablet,0
21347,831.2,65399,New York,Mobile,0
49307,531.14,40614,New York,Desktop,0
73746,295.51,2498,London,Desktop,0
66334,751.93,11962,Berlin,Tablet,0
34652,723.41,8697,Mumbai,Desktop,0
87711,495.57,49449,Berlin,Tablet,0
18757,231.44,80485,New York,Mobile,0
24396,15.63,76110,Tokyo,Desktop,0
92416,112.63,29637,Mumbai,Mobile,0
35562,47.49,7807,New York,Desktop,0
48069,365.9,2142,Tokyo,Tablet,0
22552,437.28,45344,Berlin,Mobile,0
20479,208.58,70602,New York,Tablet,0
38032,774.48,60567,New York,Tablet,0
49633,266.31,49791,Berlin,Desktop,0
65278,536.8,2872,Tokyo,Desktop,0
94992,954.14,33597,Berlin,Tablet,0
21943,773.85,81,Berlin,Tablet,0
79302,368.83,48482,London,Mobile,0
56092,633.68,38613,Berlin,Desktop,0
64227,672.95,13377,Tokyo,Desktop,0
57321,217.93,11948,Mumbai,Mobile,0
99131,703.05,46684,New York,Tablet,0
50691,231.19,46277,London,Desktop,0
19690,386.84,43011,New York,Tablet,0
95468,956.34,52977,Mumbai,Desktop,0
88961,656.49,48275,London,Desktop,0
17153,997.19,23597,London,Tablet,0
29205,134.62,70685,Mumbai,Desktop,0
31997,840.89,7236,London,Tablet,0
57646,630.52,851,London,Desktop,0
66771,29.04,74679,Mumbai,Desktop,0
97558,477.86,22792,Mumbai,Desktop,0
83630,896.85,61670,Tokyo,Mobile,0
74792,206.85,22140,New York,Desktop,0
49583,31.95,62956,New York,Mobile,0
41788,628.41,29951,London,Desktop,0
98909,49.82,9353,Berlin,Mobile,0
685,930.08,22061,Mumbai,Tablet,1
88739,698.78,23746,Tokyo,Tablet,0
21605,58.56,67967,Tokyo,Tablet,0
59859,902.87,82714,Mumbai,Desktop,0
20170,848.26,18535,New York,Tablet,0
89165,420.67,3084,New York,Desktop,0
38563,990.84,384,Tokyo,Mobile,0
74490,925.94,50428,Berlin,Desktop,0
94013,773.22,51643,London,Mobile,0
25136,152.08,84208,London,Desktop,0
49985,591.5,50360,Berlin,Mobile,0
29718,145.93,6434,Berlin,Desktop,0
33206,175.24,82969,London,Mobile,0
56126,548.39,48907,New York,Mobile,0
94408,952.37,37115,New York,Desktop,0
44473,604.59,25959,Tokyo,Tablet,0
31219,265.37,62638,Tokyo,Tablet,0
15927,163.03,22869,New York,Tablet,0
39200,976.49,35601,London,Desktop,0
8626,608.44,6772,Tokyo,Desktop,1
25105,636.79,41377,New York,Desktop,0
19143,685.89,70089,New York,Desktop,0
16572,190.95,78051,New York,Tablet,0
95766,62.96,14838,Berlin,Tablet,0
73392,739.55,9414,Tokyo,Mobile,0
66063,104.87,73782,Mumbai,Tablet,0
33360,22.33,27961,Berlin,Desktop,0
21574,62.96,33214,London,Desktop,0
37906,408.61,15811,London,Tablet,0
14781,896.88,82808,Berlin,Mobile,0
76121,672.18,46227,New York,Mobile,0
47574,348.01,66561,New York,Tablet,0
26798,118.25,64709,Mumbai,Mobile,0
58785,199.28,72113,London,Tablet,0
81702,504.6,61800,Berlin,Tablet,0
10716,47.18,62393,Berlin,Mobile,0
25855,399.34,10511,Mumbai,Desktop,0
61161,663.66,38611,London,Mobile,0
70820,451.9,69456,Berlin,Tablet,0
31369,122.5,41055,Tokyo,Desktop,0
36428,881.34,30270,London,Mobile,0
81145,969.98,4624,New York,Tablet,0
78785,11.39,51877,London,Desktop,0
9002,530.11,7671,Tokyo,Mobile,1
1213,171.99,8832,Berlin,Tablet,1
70516,624.61,80972,London,Tablet,0
37657,179.62,82609,New York,Mobile,0
18345,510.11,48662,London,Tablet,0
31154,279.06,23737,Berlin,Tablet,0
52000,418.99,50853,London,Mobile,0
45279,531.62,81466,New York,Tablet,0
66616,303.3,69288,Tokyo,Desktop,0
14124,362.69,70926,Tokyo,Tablet,0
40984,385.59,30061,Mumbai,Desktop,0
1096,184.76,75813,New York,Tablet,1
86556,125.73,59747,Tokyo,Desktop,0
80275,686.19,83854,Tokyo,Desktop,0
13883,658.04,5159,Berlin,Desktop,0
19925,72.52,16871,New York,Desktop,0
89314,64.23,66288,Mumbai,Mobile,0
84304,496.34,5664,New York,Desktop,0
72578,171.6,24414,Berlin,Mobile,0
99857,826.16,15087,Tokyo,Mobile,0
1161,827.56,11284,Mumbai,Mobile,1
55108,306.71,29582,London,Mobile,0
80982,353.83,26515,Mumbai,Mobile,0
33980,878.73,64328,London,Desktop,0
98966,465.69,52278,Mumbai,Desktop,0
68305,402.86,84206,Mumbai,Mobile,0
51787,235.11,52030,Berlin,Tablet,0
64183,996.0,19204,Mumbai,Mobile,0
34342,633.69,38540,Mumbai,Tablet,0
47656,756.74,26977,New York,Desktop,0
21469,731.58,16001,Tokyo,Mobile,0
69488,671.94,84687,Tokyo,Tablet,0
90388,244.78,9535,London,Tablet,0
73632,801.14,22456,New York,Mobile,0
36136,553.15,56136,Tokyo,Desktop,0
46337,918.37,64487,Mumbai,Mobile,0
69651,159.48,16424,Mumbai,Desktop,0
13436,960.33,3214,New York,Desktop,0
50482,431.51,64526,New York,Tablet,0
85837,505.54,9824,Berlin,Mobile,0
20157,464.21,22038,New York,Mobile,0
87405,306.91,25338,London,Mobile,0
88002,288.53,43005,Tokyo,Desktop,0
91116,593.27,45720,Mumbai,Mobile,0
29766,668.28,49715,Tokyo,Mobile,0
98128,882.31,80380,Tokyo,Desktop,0
77079,370.93,85812,Berlin,Tablet,0
82544,907.02,12696,Berlin,Desktop,0
73546,758.94,37334,New York,Tablet,0
31542,204.58,37501,Berlin,Tablet,0
85806,458.55,17076,Tokyo,Mobile,0
42300,483.69,26837,Berlin,Desktop,0
33271,408.02,82425,Tokyo,Desktop,0
42037,198.99,7009,Berlin,Tablet,0
19465,853.98,45764,Tokyo,Tablet,0
64095,786.93,1431,New York,Desktop,0
37764,171.09,16642,New York,Desktop,0
53935,573.7,17789,New York,Tablet,0
99329,947.69,83162,Tokyo,Tablet,0
88052,472.49,62924,London,Tablet,0
44519,674.98,77630,New York,Tablet,0
14440,346.91,85046,London,Mobile,0
17166,971.27,18809,Berlin,Desktop,0
20055,746.64,35752,New York,Mobile,0
24155,763.7,9063,New York,Mobile,0
30286,255.63,67583,Mumbai,Desktop,0
41477,885.24,27212,New York,Tablet,0
41633,191.59,80829,New York,Tablet,0
26708,325.42,11834,Mumbai,Desktop,0
4577,416.58,29137,Mumbai,Tablet,1
68772,703.66,28230,New York,Tablet,0
41680,316.38,42870,Tokyo,Mobile,0
86106,486.1,19707,New York,Tablet,0
97795,425.83,3539,Berlin,Tablet,0
4723,212.2,6397,London,Tablet,1
47851,662.38,67932,London,Desktop,0
55265,545.27,45084,Mumbai,Desktop,0
86159,672.62,56652,London,Desktop,0
38035,579.78,11087,London,Tablet,0
48095,170.78,78633,Tokyo,Desktop,0
7033,589.92,48859,Tokyo,Tablet,1
38620,484.07,24301,New York,Tablet,0
330,255.25,44436,New York,Desktop,1
9629,57.11,34504,New York,Tablet,1
50625,296.41,52882,Tokyo,Tablet,0
7499,220.72,58364,Mumbai,Desktop,1
33618,226.37,37007,London,Tablet,0
25118,313.87,10337,New York,Tablet,0
7400,257.4,24704,New York,Desktop,1
91011,223.85,41505,Tokyo,Mobile,0
18595,740.54,49700,Mumbai,Tablet,0
51940,129.13,54326,London,Desktop,0
85123,666.67,75369,New York,Desktop,0
5608,891.92,52619,Berlin,Mobile,1
68685,527.72,58921,New York,Mobile,0
74143,595.97,81312,London,Desktop,0
19978,251.07,58686,London,Mobile,0
99701,648.7,38264,London,Tablet,0
210,169.2,65433,London,Mobile,1
45483,120.77,24348,Tokyo,Tablet,0
3272,19.88,54939,New York,Mobile,1
66541,811.45,6239,Berlin,Tablet,0
85280,226.36,7841,New York,Tablet,0
72013,303.07,52229,London,Desktop,0
79055,274.62,48928,New York,Mobile,0
10533,953.58,16878,Mumbai,Mobile,0
44240,59.27,16526,Tokyo,Tablet,0
55187,432.01,34944,Tokyo,Tablet,0
77062,765.61,54364,London,Desktop,0
95092,80.24,685,Berlin,Mobile,0
6213,406.96,42038,London,Tablet,1
65093,912.03,22737,Tokyo,Mobile,0
96057,495.6,66964,London,Desktop,0
4103,552.66,44206,London,Mobile,1
93837,841.82,62604,New York,Desktop,0
9341,677.26,49554,Mumbai,Desktop,1
18527,236.57,14421,Berlin,Tablet,0
55245,519.87,21954,Tokyo,Desktop,0
15733,923.47,59079,London,Mobile,0
71940,306.75,42157,London,Desktop,0
12044,458.77,62502,Tokyo,Tablet,0
73169,750.01,84761,London,Tablet,0
67265,247.23,68679,London,Mobile,0
83592,90.14,32018,London,Tablet,0
1869,140.41,7065,Mumbai,Tablet,1
91555,635.59,78966,London,Desktop,0
14678,767.39,41645,London,Desktop,0
11442,549.56,10470,London,Desktop,0
95026,170.4,60916,New York,Desktop,0
47362,474.88,36058,Mumbai,Desktop,0
67508,60.87,3011,London,Mobile,0
40137,222.95,13780,Mumbai,Tablet,0
6705,464.75,32201,Berlin,Tablet,1
85604,133.56,67747,Tokyo,Desktop,0
64374,305.78,43513,New York,Tablet,0
61143,165.23,62845,Tokyo,Desktop,0
64086,928.69,1595,London,Tablet,0
89704,633.82,55870,London,Mobile,0
15589,120.1,55364,London,Mobile,0
695,123.69,68401,Mumbai,Desktop,1
22114,804.52,37214,New York,Desktop,0
77584,611.01,75390,Mumbai,Mobile,0
63309,452.79,2692,London,Mobile,0
51673,482.73,58570,Tokyo,Mobile,0
83510,81.99,82499,Tokyo,Tablet,0
22258,390.82,20890,Mumbai,Desktop,0
56517,292.66,28966,New York,Mobile,0
67651,853.62,20879,Mumbai,Mobile,0
69166,116.64,9941,Mumbai,Mobile,0
84194,557.82,34727,Tokyo,Mobile,0
27704,179.6,12239,Berlin,Desktop,0
98210,799.27,52419,Mumbai,Desktop,0
99386,419.98,28849,Berlin,Desktop,0
40795,921.44,69286,New York,Tablet,0
11293,558.29,51319,Tokyo,Desktop,0
53970,185.65,68014,Mumbai,Tablet,0
90587,889.08,48860,New York,Desktop,0
36332,401.24,85221,Berlin,Mobile,0
54712,67.19,39892,Mumbai,Mobile,0
90339,939.83,57240,Tokyo,Tablet,0
85206,838.82,42668,Tokyo,Mobile,0
29049,629.19,76709,Mumbai,Tablet,0
42723,473.56,28019,Mumbai,Tablet,0
39081,169.49,63969,Tokyo,Desktop,0
61708,518.26,5681,Mumbai,Mobile,0
26373,453.87,6523,New York,Tablet,0
44872,101.08,27448,Tokyo,Tablet,0
27917,573.6,19162,Berlin,Mobile,0
63833,876.0,30907,Berlin,Mobile,0
44773,920.41,68302,Berlin,Desktop,0
17041,514.67,48497,Mumbai,Desktop,0
43152,109.91,72572,London,Tablet,0
96263,849.95,29410,Tokyo,Tablet,0
97280,126.03,86177,Tokyo,Mobile,0
40955,989.84,66858,London,Tablet,0
40598,382.45,17255,Mumbai,Tablet,0
96718,245.04,55562,Tokyo,Mobile,0
34623,708.87,82646,Mumbai,Tablet,0
68021,519.29,21371,Tokyo,Mobile,0
45803,99.86,32126,Berlin,Mobile,0
96710,874.76,77327,New York,Mobile,0
38736,829.26,6885,Berlin,Tablet,0
29456,605.69,27169,New York,Tablet,0
62695,282.28,79295,Berlin,Mobile,0
55919,367.16,4380,London,Mobile,0
54817,666.36,72178,Berlin,Mobile,0
56415,782.31,79068,Mumbai,Desktop,0
68946,742.56,23338,New York,Tablet,0
61395,834.32,82888,London,Mobile,0
86696,998.51,83147,New York,Desktop,0
42679,517.12,56562,Berlin,Desktop,0
30021,951.87,43205,Tokyo,Desktop,0
76282,223.09,7686,New York,Desktop,0
72729,28.71,60507,Mumbai,Tablet,0
387,289.21,383,London,Desktop,1
33928,736.52,84575,London,Tablet,0
50614,817.38,81392,Tokyo,Desktop,0
80211,335.65,13436,Mumbai,Desktop,0
41793,106.13,52544,Tokyo,Tablet,0
15186,676.78,43489,London,Mobile,0
73490,290.68,26748,London,Tablet,0
56912,944.02,56302,Berlin,Mobile,0
76293,542.24,86139,Berlin,Tablet,0
8119,179.99,47074,Mumbai,Desktop,1
69836,461.37,17710,London,Desktop,0
90150,12.33,58568,New York,Mobile,0
54305,344.51,47049,London,Desktop,0
50299,445.32,67528,Berlin,Tablet,0
46717,480.48,83812,Berlin,Desktop,0
24784,207.63,19976,Tokyo,Mobile,0
12077,197.46,23949,Mumbai,Tablet,0
86009,906.69,41207,Berlin,Desktop,0
11180,40.48,2096,Berlin,Tablet,0
37137,540.17,81094,London,Desktop,0
5915,522.1,61878,Mumbai,Mobile,1
49609,761.58,29370,New York,Desktop,0
11529,559.95,28369,London,Desktop,0
38166,781.66,43232,New York,Mobile,0
53011,912.5,32554,Berlin,Desktop,0
82017,709.43,21073,New York,Mobile,0
68667,207.27,11883,Berlin,Desktop,0
73552,336.79,31777,London,Tablet,0
27051,606.18,81515,New York,Desktop,0
6781,361.47,11741,Tokyo,Desktop,1
44892,626.75,32457,New York,Desktop,0
72155,958.37,75740,Tokyo,Mobile,0
85694,487.45,17259,Tokyo,Mobile,0
76096,293.68,8250,Mumbai,Mobile,0
20048,203.76,11040,Mumbai,Mobile,0
27658,203.01,16155,Tokyo,Desktop,0
9400,32.34,9518,London,Mobile,1
11220,446.87,53506,Mumbai,Mobile,0
46708,18.78,35337,Mumbai,Desktop,0
54291,586.25,37855,New York,Tablet,0
19938,813.98,47116,New York,Desktop,0
35158,522.1,64953,London,Mobile,0
75321,450.53,57419,Berlin,Tablet,0
48672,850.0,41532,London,Tablet,0
43352,317.71,60399,Berlin,Tablet,0
52235,317.81,3602,New York,Tablet,0
41341,960.03,38529,Berlin,Desktop,0
33823,676.79,30632,New York,Mobile,0
20257,79.58,47940,New York,Mobile,0
27207,920.68,50685,Mumbai,Tablet,0
61408,252.53,57888,Berlin,Tablet,0
16227,152.35,60402,New York,Desktop,0
27758,40.19,80733,Berlin,Tablet,0
71128,715.69,72683,Berlin,Mobile,0
96160,962.76,36156,Tokyo,Tablet,0
83584,907.81,73363,Berlin,Desktop,0
84822,904.59,30032,Berlin,Tablet,0
53252,307.27,37306,Tokyo,Tablet,0
14747,462.73,23482,Berlin,Mobile,0
13281,773.83,40164,Mumbai,Tablet,0
66169,832.66,80428,New York,Desktop,0
59885,765.66,17245,Tokyo,Mobile,0
59813,155.19,56259,Berlin,Desktop,0
93225,661.97,42822,Berlin,Desktop,0
47368,963.31,83397,Berlin,Tablet,0
56036,603.17,24059,Berlin,Desktop,0
4536,592.11,68117,London,Mobile,1
87890,830.12,85859,Tokyo,Mobile,0
43095,937.15,12179,Berlin,Mobile,0
78211,67.28,21149,London,Tablet,0
64596,916.35,10867,Mumbai,Mobile,0
58052,78.32,62686,Berlin,Tablet,0
68113,832.37,6989,Tokyo,Desktop,0
1757,959.98,32529,Tokyo,Tablet,1
96968,329.05,25364,New York,Mobile,0
94133,440.71,84359,Tokyo,Mobile,0
93687,814.41,38286,New York,Mobile,0
95515,969.14,55970,Berlin,Desktop,0
99732,793.88,65383,Mumbai,Mobile,0
22025,303.25,48494,Tokyo,Desktop,0
76773,102.48,64076,London,Desktop,0
27008,752.34,24260,Berlin,Mobile,0
37031,176.92,41444,Tokyo,Tablet,0
36949,553.64,72584,Tokyo,Tablet,0
75200,477.29,267,London,Tablet,0
82336,858.19,9791,Mumbai,Tablet,0
94535,372.01,37393,Tokyo,Desktop,0
63691,175.05,36695,New York,Tablet,0
54166,566.27,82823,Mumbai,Mobile,0
15151,707.74,2164,New York,Tablet,0
38547,764.77,66769,New York,Tablet,0
23573,979.47,46891,Tokyo,Desktop,0
82631,792.4,64887,New York,Desktop,0
66434,294.8,48514,New York,Tablet,0
99339,561.62,83218,New York,Desktop,0
77257,469.4,1038,Mumbai,Desktop,0
37272,135.66,84773,New York,Desktop,0
97102,10.28,65136,New York,Mobile,0
25826,546.17,49537,London,Mobile,0
57731,30.32,32394,Mumbai,Mobile,0
50045,498.58,25114,Mumbai,Mobile,0
76622,133.15,47346,Berlin,Tablet,0
34264,453.81,45820,Tokyo,Desktop,0
25104,41.44,23009,Berlin,Desktop,0
66227,500.2,20673,Berlin,Mobile,0
55402,205.42,66579,New York,Tablet,0
46729,971.03,34755,Tokyo,Tablet,0
94807,399.48,68886,Berlin,Desktop,0
81642,639.68,71598,Berlin,Tablet,0
37697,800.69,84098,Berlin,Tablet,0
61452,273.59,13380,Tokyo,Tablet,0
56362,287.6,6624,Berlin,Mobile,0
49951,355.0,58261,London,Desktop,0
85054,16.4,32165,Berlin,Tablet,0
5207,803.82,8130,Tokyo,Desktop,1
83162,544.84,66118,London,Desktop,0
17791,899.26,46268,London,Tablet,0
69111,547.5,79666,London,Mobile,0
98576,980.13,4531,Tokyo,Desktop,0
917,301.52,44946,Tokyo,Desktop,1
16912,667.93,83787,Berlin,Desktop,0
59156,478.61,31890,London,Desktop,0
88264,708.54,25304,Tokyo,Mobile,0
66721,370.7,53443,Berlin,Tablet,0
23040,891.18,40446,Tokyo,Tablet,0
31286,743.71,35710,New York,Tablet,0
62503,623.52,35175,London,Desktop,0
84740,896.7,57629,Tokyo,Desktop,0
11137,316.83,63830,Mumbai,Desktop,0
86650,934.59,59611,London,Mobile,0
7974,906.79,8226,New York,Tablet,1
84933,565.94,29661,Berlin,Mobile,0
33698,341.96,81529,London,Tablet,0
12420,373.0,40620,Berlin,Mobile,0
4020,237.69,32854,London,Desktop,1
58831,533.24,52368,Berlin,Mobile,0
24189,842.78,65855,New York,Mobile,0
88028,509.58,35938,London,Tablet,0
62577,378.88,21036,Mumbai,Tablet,0
27589,918.41,36453,London,Mobile,0
80993,644.63,26624,Mumbai,Desktop,0
17159,700.02,50977,Tokyo,Mobile,0
90937,779.48,41940,Berlin,Desktop,0
83552,258.04,84214,Berlin,Mobile,0
40892,957.59,44049,Tokyo,Desktop,0
6807,742.08,64296,Mumbai,Desktop,1
57814,706.34,59676,Tokyo,Desktop,0
35519,490.79,2440,Mumbai,Tablet,0
49048,844.43,85310,Tokyo,Desktop,0
44359,457.55,5040,Mumbai,Mobile,0
57276,125.69,10567,London,Tablet,0
94909,34.52,18488,Mumbai,Tablet,0
16451,848.23,55037,Tokyo,Desktop,0
23672,784.28,85104,Mumbai,Mobile,0
39160,257.7,81812,Berlin,Mobile,0
43745,991.99,31391,Mumbai,Desktop,0
66135,25.27,16678,New York,Mobile,0
20947,993.08,76125,Mumbai,Mobile,0
52636,678.98,34061,London,Mobile,0
60849,622.07,73709,Tokyo,Tablet,0
4002,807.38,62054,London,Desktop,1
53812,962.83,66780,London,Mobile,0
42866,715.84,83515,Tokyo,Tablet,0
3771,551.23,71285,Berlin,Desktop,1
53837,980.34,42798,Mumbai,Desktop,0
1503,35.39,40130,London,Tablet,1
38986,975.77,19317,Berlin,Desktop,0
63028,621.21,58652,Tokyo,Mobile,0
23245,665.0,52693,Berlin,Tablet,0
50017,329.93,7666,London,Tablet,0
81008,121.7,84200,Tokyo,Mobile,0
36944,114.2,24012,New York,Desktop,0
14022,283.16,69833,Berlin,Desktop,0
92236,303.97,68703,London,Mobile,0
11037,612.42,62616,New York,Desktop,0
11937,794.3,50949,New York,Desktop,0
26017,517.21,62163,Tokyo,Desktop,0
11110,659.22,76120,Mumbai,Desktop,0
99145,901.83,54992,Berlin,Desktop,0
75148,965.58,30269,New York,Mobile,0
48625,469.06,22259,London,Tablet,0
29670,366.04,76901,London,Mobile,0
86349,994.71,27335,Berlin,Mobile,0
93198,803.98,9584,Tokyo,Tablet,0
79916,972.33,26222,London,Tablet,0
40078,892.85,25852,Berlin,Mobile,0
2838,54.46,18014,Mumbai,Desktop,1
85678,661.7,35126,Tokyo,Tablet,0
68755,496.84,56309,New York,Tablet,0
76861,367.24,48048,New York,Desktop,0
52673,854.19,42847,Tokyo,Mobile,0
22332,182.43,66828,London,Desktop,0
50935,469.21,3522,New York,Mobile,0
14319,879.16,60413,New York,Mobile,0
77067,422.54,37928,Mumbai,Desktop,0
4696,881.12,75006,London,Desktop,1
92309,730.53,63587,Tokyo,Desktop,0
5242,426.53,31297,Berlin,Tablet,1
61481,215.25,12142,New York,Desktop,0
11546,429.66,11601,New York,Tablet,0
12501,808.65,31567,Mumbai,Mobile,0
42719,612.89,42512,Berlin,Tablet,0
7339,657.69,27794,Tokyo,Mobile,1
72933,474.53,12530,Tokyo,Tablet,0
43285,587.01,70095,London,Mobile,0
39575,708.24,75044,Tokyo,Mobile,0
99383,935.01,59636,Tokyo,Desktop,0
4483,557.94,75647,Berlin,Desktop,1
51617,76.82,75804,London,Tablet,0
93134,558.36,72081,Tokyo,Mobile,0
38898,792.15,36233,New York,Tablet,0
71438,426.86,76147,Mumbai,Tablet,0
37252,928.29,21217,London,Tablet,0
10074,310.68,46318,London,Tablet,0
47994,289.88,65849,London,Mobile,0
74717,439.68,62345,Mumbai,Mobile,0
78948,483.4,79327,New York,Desktop,0
49753,823.34,75629,Tokyo,Desktop,0
6611,870.85,72567,New York,Tablet,1
94738,327.13,82657,London,Tablet,0
40003,135.1,72927,Berlin,Desktop,0
77443,962.94,31034,Tokyo,Desktop,0
27116,410.43,77050,London,Tablet,0
61919,658.46,23555,Tokyo,Desktop,0
84154,258.0,58213,Tokyo,Tablet,0
84259,987.56,57376,Mumbai,Tablet,0
97228,805.95,43004,Mumbai,Mobile,0
82967,992.2,17659,New York,Tablet,0
99120,546.01,45053,Tokyo,Desktop,0
95875,46.62,30771,Tokyo,Mobile,0
91818,473.99,78198,London,Tablet,0
91976,587.58,63021,Tokyo,Desktop,0
15121,573.36,55140,London,Tablet,0
78415,705.26,39848,Mumbai,Mobile,0
9476,817.03,57803,Mumbai,Mobile,1
42677,213.48,69412,Tokyo,Tablet,0
1075,987.85,20946,Mumbai,Tablet,1
65140,620.13,76485,New York,Desktop,0
14261,437.3,5911,New York,Tablet,0
92122,401.79,83091,London,Tablet,0
91391,379.93,10870,Mumbai,Mobile,0
26856,363.38,48040,Tokyo,Desktop,0
54080,362.84,37263,Tokyo,Desktop,0
33546,566.38,51351,London,Desktop,0
97395,881.96,26388,Mumbai,Desktop,0
14636,192.69,84754,New York,Tablet,0
