transaction_id,user_id,amount,merchant_category,transaction_hour,day_of_week,account_age_days,previous_transactions,avg_transaction_amount,location_risk_score,device_risk_score,is_fraud
TXN_00942,USR_1042,2469.17,gas_station,4,2,3005,1,109.99,0.58,0.45,0
TXN_00943,USR_1043,830.38,fast_food,12,7,3177,495,73.32,0.54,0.82,0
TXN_00944,USR_1044,1726.35,fast_food,1,2,2487,163,196.6,0.63,0.85,0
TXN_00945,USR_1045,4106.7,fast_food,7,6,2336,54,163.32,0.63,0.82,0
TXN_00946,USR_1046,2003.6,luxury,4,3,3072,40,115.36,0.11,0.76,0
TXN_00947,USR_1047,4006.89,jewelry,11,3,707,326,70.89,0.56,0.47,0
TXN_00948,USR_1048,602.36,electronics,22,6,2637,374,246.11,0.27,0.15,0
TXN_00949,USR_1049,2978.29,online,14,1,1106,108,197.77,0.13,0.63,0
TXN_00950,USR_1050,2666.14,jewelry,22,1,1455,132,70.65,0.24,0.55,0
TXN_00951,USR_1051,1488.82,electronics,23,1,217,198,237.66,0.75,0.89,0
TXN_00952,USR_1052,1305.76,luxury,23,4,701,453,243.94,0.44,0.38,0
TXN_00953,USR_1053,261.24,coffee_shop,15,4,1458,280,60.55,0.65,0.47,0
TXN_00954,USR_1054,1140.34,coffee_shop,3,7,1983,404,172.79,0.3,0.56,0
TXN_00955,USR_1055,1802.45,fast_food,20,7,2834,116,214.71,0.76,0.48,0
TXN_00956,USR_1056,1760.59,restaurant,14,1,3293,434,122.51,0.74,0.36,0
TXN_00957,USR_1057,1053.21,grocery,9,1,1325,134,66.94,0.47,0.49,0
TXN_00958,USR_1058,4206.13,electronics,2,3,716,455,94.25,0.4,0.75,0
TXN_00959,USR_1059,4119.88,coffee_shop,5,6,327,281,126.92,0.47,0.34,0
TXN_00960,USR_1060,4663.45,electronics,10,5,2533,458,73.73,0.85,0.65,0
TXN_00961,USR_1061,2662.55,luxury,22,1,1786,483,56.53,0.48,0.43,0
TXN_00962,USR_1062,814.48,restaurant,19,4,663,28,181.28,0.88,0.55,0
TXN_00963,USR_1063,3576.62,electronics,10,2,798,210,63.69,0.43,0.19,0
TXN_00964,USR_1064,3067.85,pharmacy,23,6,2232,136,237.7,0.63,0.16,0
TXN_00965,USR_1065,1779.78,gas_station,9,2,412,26,160.13,0.42,0.77,0
TXN_00966,USR_1066,4075.21,coffee_shop,18,5,3460,252,172.37,0.4,0.3,0
TXN_00967,USR_1067,538.31,restaurant,1,3,35,219,120.98,0.43,0.64,0
TXN_00968,USR_1068,3294.22,electronics,9,7,2731,321,64.02,0.42,0.25,0
TXN_00969,USR_1069,792.5,fast_food,15,2,417,14,215.46,0.13,0.44,0
TXN_00970,USR_1070,849.34,jewelry,5,6,1215,42,225.87,0.55,0.29,0
TXN_00971,USR_1071,2517.11,luxury,3,3,3234,204,196.3,0.87,0.28,1
TXN_00972,USR_1072,4432.05,luxury,15,6,1105,47,236.86,0.83,0.61,0
TXN_00973,USR_1073,3152.81,pharmacy,12,2,1539,454,130.64,0.7,0.53,0
TXN_00974,USR_1074,3390.42,coffee_shop,11,2,1845,23,135.69,0.69,0.76,0
TXN_00975,USR_1075,740.72,gas_station,14,4,1098,116,216.59,0.53,0.78,0
TXN_00976,USR_1076,2162.2,gas_station,18,1,639,386,125.81,0.83,0.3,0
TXN_00977,USR_1077,4222.62,electronics,2,6,1428,414,146.8,0.51,0.35,0
TXN_00978,USR_1078,2869.48,pharmacy,13,7,2435,117,115.04,0.13,0.32,0
TXN_00979,USR_1079,41.83,pharmacy,1,7,1605,420,245.67,0.87,0.42,0
TXN_00980,USR_1080,3644.57,pharmacy,13,5,2834,444,119.16,0.64,0.74,0
TXN_00981,USR_1081,4734.31,luxury,18,2,1970,154,130.04,0.73,0.31,0
TXN_00982,USR_1082,4951.76,electronics,12,7,2945,18,55.15,0.58,0.63,0
TXN_00983,USR_1083,3443.35,pharmacy,18,5,3298,293,74.08,0.85,0.24,0
TXN_00984,USR_1084,3117.54,fast_food,4,1,3121,230,94.54,0.35,0.54,0
TXN_00985,USR_1085,2091.8,restaurant,5,2,3331,99,82.05,0.24,0.43,0
TXN_00986,USR_1086,3788.84,restaurant,1,4,340,350,229.59,0.17,0.41,0
TXN_00987,USR_1087,510.23,coffee_shop,6,7,2589,76,53.32,0.63,0.58,0
TXN_00988,USR_1088,823.47,fast_food,8,3,2998,469,96.76,0.12,0.77,0
TXN_00989,USR_1089,4873.71,electronics,2,4,2298,204,77.09,0.29,0.79,0
TXN_00990,USR_1090,4633.05,pharmacy,10,7,1151,267,133.93,0.14,0.13,0
TXN_00991,USR_1091,2874.01,luxury,0,7,2888,320,128.58,0.12,0.57,0
TXN_00992,USR_1092,66.4,fast_food,16,7,1738,58,207.47,0.35,0.13,0
TXN_00993,USR_1093,2945.88,coffee_shop,4,2,2340,302,129.54,0.88,0.54,0
TXN_00994,USR_1094,1383.44,fast_food,3,1,2324,400,191.89,0.32,0.82,0
TXN_00995,USR_1095,1879.86,electronics,9,7,2213,451,159.97,0.14,0.44,0
TXN_00996,USR_1096,4163.49,online,13,3,1588,336,211.13,0.28,0.28,0
TXN_00997,USR_1097,4088.35,luxury,18,5,1957,20,236.08,0.18,0.46,0
TXN_00998,USR_1098,1693.9,restaurant,8,4,609,317,224.14,0.17,0.27,0
TXN_00999,USR_1099,3764.82,fast_food,21,6,1665,20,60.26,0.49,0.45,0
TXN_01000,USR_1100,1678.66,coffee_shop,10,6,993,26,128.91,0.52,0.23,0
